id,label,count
#faussepolemique,#faussepolemique,1
#photowatt,#photowatt,5
#aie,#aie,2
#dégout,#dégout,1
#sicesteuxquiledisent,#sicesteuxquiledisent,1
#roquette,#roquette,1
#croissanceverte,#croissanceverte,1
#fillipetti,#fillipetti,1
#pacteecolo,#pacteecolo,2
#pascredible,#pascredible,1
#sarkocircus,#sarkocircus,1
#musiquelowcost,#musiquelowcost,1
#tromperie,#tromperie,1
#grossestetes,#grossestetes,1
#batailledemontereau,#batailledemontereau,5
#populiste,#populiste,1
#petitboutdelalorgnette,#petitboutdelalorgnette,1
#nn,#nn,1
#seeyou,#seeyou,1
#ns212,#ns212,1
#brunet,#brunet,3
#arcep,#arcep,22
#monadn,#monadn,2
#quiachoisilelieu,#quiachoisilelieu,1
#proust,#proust,1
#madeleine,#madeleine,1
#jeudiconfession,#jeudiconfession,2
#sommeil,#sommeil,1
#oùesttu,#oùesttu,1
#concordia,#concordia,1
#quiluiasouffléça,#quiluiasouffléça,1
#grognesociale,#grognesociale,1
#sarkolesapasreçu,#sarkolesapasreçu,1
#dialogue,#dialogue,1
#defensesud77,#defensesud77,1
#fiscalitenum,#fiscalitenum,16
#cnn,#cnn,1
#ter,#ter,1
#champagne,#champagne,2
#soupir,#soupir,1
#créteil,#créteil,5
#doublelangage,#doublelangage,2
#asptt,#asptt,1
#militantisme,#militantisme,1
#open13,#open13,1
#zavez10mn,#zavez10mn,1
#sud77,#sud77,1
#députweets,#députweets,1
#desenfumage,#desenfumage,1
#renoncement,#renoncement,2
#fabriquéenfrance,#fabriquéenfrance,2
#attentionlespetitschats,#attentionlespetitschats,1
#souchier,#souchier,1
#okjesors,#okjesors,4
#conventionnationale,#conventionnationale,1
#tenor,#tenor,1
#rnbmadeinfrance,#rnbmadeinfrance,1
#heyyou,#heyyou,1
#americanrock,#americanrock,1
#folk,#folk,1
#silenceontourne,#silenceontourne,1
#walkonthewildside,#walkonthewildside,1
#produitenfrance,#produitenfrance,2
#pasgagné,#pasgagné,1
#boutade,#boutade,1
#voeuxcnnum,#voeuxcnnum,1
#lignec,#lignec,1
#justepourenrire,#justepourenrire,1
#finderegne,#finderegne,6
#sauvequipeut,#sauvequipeut,1
#lebivouacdemontereau,#lebivouacdemontereau,2
#réglementation,#réglementation,1
#voeuxfft,#voeuxfft,1
#merciducoupdemain,#merciducoupdemain,1
#3ecirco,#3ecirco,1
#askjego,#askjego,2
#lignerencolere,#lignerencolere,1
#lesamisdu77,#lesamisdu77,1
#latribune,#latribune,1
#lacastellane,#lacastellane,1
#bisous,#bisous,1
#free,#free,21
#geekstyle,#geekstyle,2
#flambymania,#flambymania,1
#flou2012,#flou2012,1
#episy,#episy,1
#lagaucheçapromet,#lagaucheçapromet,1
#cnil,#cnil,2
#thermograhie,#thermograhie,1
#smile,#smile,1
#serbie,#serbie,1
#etudepisa,#etudepisa,1
#payschartrain,#payschartrain,1
#macirco,#macirco,1
#oùvalesportdansnotrepays,#oùvalesportdansnotrepays,1
#sainterita,#sainterita,1
#datiteaigüe,#datiteaigüe,1
#contrelecoursdujeu,#contrelecoursdujeu,1
#geoffroyguichard,#geoffroyguichard,1
#réformons,#réformons,1
#qs,#qs,1
#lagauchecavolebas,#lagauchecavolebas,1
#ledictondujour,#ledictondujour,1
#pasdeprojet,#pasdeprojet,2
#presbytie,#presbytie,1
#decretarjel,#decretarjel,1
#bonneannee,#bonneannee,1
#2012vayavoirdusport,#2012vayavoirdusport,1
#circo4907,#circo4907,12
#15emesud,#15emesud,65
#bonne,#bonne,2
#15eme,#15eme,7
#onm,#onm,1
#segré,#segré,3
#agirensemble,#agirensemble,2
#circo7702,#circo7702,10
#pouancé,#pouancé,1
#lafamilleprotégée,#lafamilleprotégée,1
#encadrementdesloyers,#encadrementdesloyers,1
#lencadrementdesloyers,#lencadrementdesloyers,1
#promessesnontenues,#promessesnontenues,1
#matraquagedesimpots,#matraquagedesimpots,1
#béchu,#béchu,1
#jeunesactifs,#jeunesactifs,1
#13emecirco,#13emecirco,3
#hôteldeville,#hôteldeville,1
#scandaleparishabitat,#scandaleparishabitat,1
#fierté,#fierté,2
#respectdesagents,#respectdesagents,1
#mobilisépourlavictoire,#mobilisépourlavictoire,2
#15èmesud,#15èmesud,1
#unishier,#unishier,1
#rassemblésaujourdhui,#rassemblésaujourdhui,1
#mercisarkozy,#mercisarkozy,1
#sablesdolonne,#sablesdolonne,2
#éthique,#éthique,7
#esquive,#esquive,3
#musulmans,#musulmans,1
#respectdelargentpublic,#respectdelargentpublic,1
#toujourssurlepont,#toujourssurlepont,1
#debats2012,#debats2012,3
#débats,#débats,1
#couragefuyons,#couragefuyons,2
#stcyr,#stcyr,1
#avrillé,#avrillé,1
#bayroulive,#bayroulive,3
#rivesaltes,#rivesaltes,1
#raymondaubrac,#raymondaubrac,2
#solidarite,#solidarite,1
#grandecausenationale2012,#grandecausenationale2012,1
#fiertépourle15e,#fiertépourle15e,1
#restos,#restos,3
#devoir,#devoir,1
#letoucan,#letoucan,1
#jolondres2012,#jolondres2012,1
#médaille,#médaille,1
#champion,#champion,1
#drame,#drame,1
#horreur,#horreur,1
#amateur,#amateur,1
#gendarmedesttropez,#gendarmedesttropez,1
#action,#action,2
#fraang,#fraang,1
#reconquête,#reconquête,1
#profanation,#profanation,1
#voixdelafrance,#voixdelafrance,1
#politiques,#politiques,1
#ffillon,#ffillon,4
#beaugrenelle,#beaugrenelle,1
#itw,#itw,1
#bref,#bref,1
#arjel,#arjel,4
#dernierround,#dernierround,1
#carpediem,#carpediem,1
#exclusion,#exclusion,3
#collectifbudgetaire,#collectifbudgetaire,3
#sijetaisélu,#sijetaisélu,2
#discoursverité,#discoursverité,1
#petitephrase,#petitephrase,1
#apur,#apur,1
#fichiersparishabitat,#fichiersparishabitat,1
#lessentielcestvous,#lessentielcestvous,1
#oscarroty,#oscarroty,1
#brossat,#brossat,1
#chevalierblanc,#chevalierblanc,1
#contador,#contador,1
#amstrong,#amstrong,1
#saintandré,#saintandré,1
#restosducoeur,#restosducoeur,6
#couléeverte,#couléeverte,1
#petiteceinture,#petiteceinture,1
#détermination,#détermination,1
#13e,#13e,1
#mano,#mano,1
#hlm,#hlm,1
#brassens,#brassens,1
#plan,#plan,1
#voeuxauxrapatriés,#voeuxauxrapatriés,1
#vœux,#vœux,3
#delanoé,#delanoé,1
#reconnaissance,#reconnaissance,2
#amendement,#amendement,1
#moody,#moody,1
#explosion,#explosion,1
#goujon,#goujon,1
#voeuxauxarmées,#voeuxauxarmées,4
#2012annéeélectorale,#2012annéeélectorale,3
#circo5602,#circo5602,2
#ensemblenousréussirons,#ensemblenousréussirons,6
#pylb2012,#pylb2012,45
#extcirco07,#extcirco07,36
#erdeven,#erdeven,1
#plr2012,#plr2012,14
#mériadec,#mériadec,1
#auray,#auray,1
#2èmedegré,#2èmedegré,1
#carnac,#carnac,1
#gâvres,#gâvres,2
#locmiquélic,#locmiquélic,3
#legis2012,#legis2012,11
#roumanie,#roumanie,1
#etel,#etel,1
#belz,#belz,1
#mediator,#mediator,1
#fae,#fae,10
#morbihan,#morbihan,1
#fischer,#fischer,1
#armenrace,#armenrace,2
#uniondroitecentre,#uniondroitecentre,2
#glb2012,#glb2012,1
#lexpat,#lexpat,1
#expat,#expat,9
#pologne,#pologne,5
#paris13,#paris13,1
#arcachon,#arcachon,1
#enrouteverslaprésidentielle,#enrouteverslaprésidentielle,1
#niort,#niort,1
#ministère,#ministère,2
#francfort,#francfort,2
#bluets,#bluets,1
#caffet,#caffet,2
#varsovie,#varsovie,2
#cracovie,#cracovie,1
#sol2012,#sol2012,1
#g20,#g20,4
#changementmaintenant,#changementmaintenant,1
#afe,#afe,1
#industriequigagne,#industriequigagne,1
#sarre,#sarre,1
#stuttgart,#stuttgart,3
#friburg,#friburg,1
#mannheim,#mannheim,1
#tabac,#tabac,1
#desgensbiens,#desgensbiens,1
#administrationmoderne,#administrationmoderne,1
#mourirderire,#mourirderire,1
#agriculturedumonde,#agriculturedumonde,1
#nuance,#nuance,1
#ignorance,#ignorance,2
#retourdebâton,#retourdebâton,1
#mae,#mae,1
#contrôle,#contrôle,1
#m,#m,1
#hanovre,#hanovre,2
#fiscalite,#fiscalite,1
#impots,#impots,1
#debutdecampagne,#debutdecampagne,1
#expats,#expats,5
#israel,#israel,1
#onfaitcequonpeut,#onfaitcequonpeut,1
#sujetdesociétémajeur,#sujetdesociétémajeur,1
#lesechos,#lesechos,2
#franco,#franco,1
#metropole,#metropole,1
#düsseldorf,#düsseldorf,2
#damiatte,#damiatte,2
#nouvelanchinois,#nouvelanchinois,2
#canet,#canet,1
#gates,#gates,1
#davos,#davos,1
#rolex,#rolex,1
#lebébéquiseréveilleà5heures,#lebébéquiseréveilleà5heures,1
#bourgogne,#bourgogne,2
#actiondelamajorite,#actiondelamajorite,1
#pamiers,#pamiers,1
#projet2012,#projet2012,1
#pead,#pead,1
#evreux,#evreux,1
#soutientotal,#soutientotal,1
#soldes,#soldes,2
#ilnyapasdehasard,#ilnyapasdehasard,1
#stopdefaitisme,#stopdefaitisme,1
#salaireminimumenallemagne,#salaireminimumenallemagne,1
#questiondesurvie,#questiondesurvie,1
#echange,#echange,1
#ecoute,#ecoute,1
#comingsoon,#comingsoon,1
#challans,#challans,3
#serge,#serge,4
#newsnight,#newsnight,2
#donotletthemgo,#donotletthemgo,1
#surmonblog,#surmonblog,1
#candidatscourageux,#candidatscourageux,1
#enfantsenvacances,#enfantsenvacances,1
#dur,#dur,1
#toutvarentrerdansl,#toutvarentrerdansl,1
#eastlondon,#eastlondon,1
#étranger,#étranger,2
#duràl,#duràl,1
#europedunord,#europedunord,1
#raceforlife,#raceforlife,2
#voteinternet,#voteinternet,1
#quebec,#quebec,1
#ça_marche,#ça_marche,1
#pourvuqueçamarche,#pourvuqueçamarche,1
#votezbien,#votezbien,1
#vudel,#vudel,1
#stockholm,#stockholm,3
#oslo,#oslo,1
#entrepreunariat,#entrepreunariat,1
#recherche,#recherche,1
#avosclaviers,#avosclaviers,1
#eurozone,#eurozone,1
#amérique,#amérique,2
#compte_à_rebours,#compte_à_rebours,1
#lefrançaisvit,#lefrançaisvit,1
#parentsbénévoles,#parentsbénévoles,1
#créativité,#créativité,1
#manchester,#manchester,1
#encampagne,#encampagne,1
#sortirdelacrise,#sortirdelacrise,1
#confiancesociale,#confiancesociale,1
#sauverl,#sauverl,1
#gaucheeneurope,#gaucheeneurope,2
#coupdefoudre,#coupdefoudre,1
#greekgods,#greekgods,1
#candidatump,#candidatump,8
#rapportplanètevivante2012,#rapportplanètevivante2012,1
#lecture_du_soir,#lecture_du_soir,1
#ça_date_de_mitterand,#ça_date_de_mitterand,1
#brixton,#brixton,1
#riga,#riga,1
#çacalme,#çacalme,1
#france2012,#france2012,2
#camden,#camden,1
#dreamteam,#dreamteam,1
#surleterrainonconvainc,#surleterrainonconvainc,1
#dernièrelignedroite,#dernièrelignedroite,1
#àpartçatoutvabien,#àpartçatoutvabien,1
#ilétaitbon,#ilétaitbon,1
#fautqueçacesse,#fautqueçacesse,1
#lucidité,#lucidité,3
#croissanceue,#croissanceue,1
#moucheducoche,#moucheducoche,1
#cigale,#cigale,1
#leeds,#leeds,3
#bethnalgreen,#bethnalgreen,1
#minute,#minute,1
#ditesmoiquejecauchemarde,#ditesmoiquejecauchemarde,1
#bilinguisme,#bilinguisme,2
#démocratielive,#démocratielive,1
#europeàtousetpourtous,#europeàtousetpourtous,1
#gibraltar,#gibraltar,1
#onavanceetonlâcherien,#onavanceetonlâcherien,1
#duelserréàl,#duelserréàl,1
#etmoijedisgofrançoisgo,#etmoijedisgofrançoisgo,1
#voteàlétranger,#voteàlétranger,1
#sujetdefond,#sujetdefond,1
#essentiel,#essentiel,1
#réalisme,#réalisme,5
#labourdoorstep,#labourdoorstep,1
#dévouementdesmilitants,#dévouementdesmilitants,1
#travaildeboeuf,#travaildeboeuf,1
#aveudimpuissance,#aveudimpuissance,1
#garcimore,#garcimore,1
#traditionsocialiste,#traditionsocialiste,1
#électoralisme,#électoralisme,1
#inconscience,#inconscience,1
#autruche,#autruche,1
#edimbourg,#edimbourg,1
#glasgow,#glasgow,1
#nothx,#nothx,1
#belfast,#belfast,1
#belfastyear,#belfastyear,1
#méthodecoué,#méthodecoué,1
#sarkofantastique,#sarkofantastique,1
#london,#london,3
#gaucheresponsable,#gaucheresponsable,1
#ailleurs,#ailleurs,1
#uneautreeurope,#uneautreeurope,1
#çavolehautavecsarko,#çavolehautavecsarko,1
#au21esiècle,#au21esiècle,1
#droitscivils,#droitscivils,1
#copenhague,#copenhague,1
#devouement,#devouement,1
#april,#april,1
#showers,#showers,1
#tourdefrancepourunefranceforte,#tourdefrancepourunefranceforte,1
#notbadbutcandobetter,#notbadbutcandobetter,1
#dallas,#dallas,1
#houston,#houston,1
#papmondial,#papmondial,1
#évaluonslespolitiquespubliques,#évaluonslespolitiquespubliques,1
#bonnegestion,#bonnegestion,2
#enfranceaussi,#enfranceaussi,1
#bonnevoie,#bonnevoie,1
#fccgb,#fccgb,1
#ecosse,#ecosse,2
#has,#has,1
#dublin,#dublin,2
#défenseuropéenne,#défenseuropéenne,1
#suède,#suède,4
#jevgeniossinovski,#jevgeniossinovski,1
#estonie,#estonie,3
#surprisesdecampagne,#surprisesdecampagne,1
#vivreall,#vivreall,1
#nokia,#nokia,1
#effetfinlande,#effetfinlande,1
#lefrancaiscam,#lefrancaiscam,1
#good,#good,1
#rencontres,#rencontres,1
#européenne,#européenne,2
#queltempslà,#queltempslà,1
#youth,#youth,1
#unemployment,#unemployment,1
#ambiguïté,#ambiguïté,2
#bham,#bham,1
#birmingham,#birmingham,1
#lefrançaisçam,#lefrançaisçam,1
#brummies,#brummies,2
#bonnenouvelle,#bonnenouvelle,2
#couplefrancoallemand,#couplefrancoallemand,1
#railbaltica,#railbaltica,1
#droitshumains,#droitshumains,1
#french,#french,1
#transnationaldemocracies,#transnationaldemocracies,1
#ireland,#ireland,1
#getitloudinlibraries,#getitloudinlibraries,1
#fish,#fish,1
#abdoudiouf,#abdoudiouf,1
#lefrançaisjadore,#lefrançaisjadore,1
#enfantsétrangers,#enfantsétrangers,1
#weimar,#weimar,1
#dansant,#dansant,1
#malaise,#malaise,1
#justiceinternationale,#justiceinternationale,1
#enfantssoldats,#enfantssoldats,1
#wallstreetjournal,#wallstreetjournal,1
#depardieu,#depardieu,1
#vivel,#vivel,2
#défiscompétitivité,#défiscompétitivité,1
#afep,#afep,1
#miseenperspective,#miseenperspective,1
#forummondialdeleau,#forummondialdeleau,1
#vision,#vision,3
#dangerpourlesfemmes,#dangerpourlesfemmes,1
#défense,#défense,4
#defence,#defence,1
#fautbientrouverdesrenforts,#fautbientrouverdesrenforts,1
#àpartçabondimanche,#àpartçabondimanche,1
#tract,#tract,1
#àpartçaclacrise,#àpartçaclacrise,1
#ctroptard,#ctroptard,1
#lespontspourlapaix,#lespontspourlapaix,1
#duelàdistance,#duelàdistance,1
#vousavezditmélangedesgenres,#vousavezditmélangedesgenres,1
#islande,#islande,2
#lagrèceàgenoux,#lagrèceàgenoux,1
#halal,#halal,3
#toutunprogramme,#toutunprogramme,1
#geirhaarde,#geirhaarde,1
#cork,#cork,1
#corkfrenchfilmf,#corkfrenchfilmf,1
#actuel,#actuel,1
#pslondres,#pslondres,1
#forward,#forward,1
#planning,#planning,1
#binationalité,#binationalité,1
#déroutante,#déroutante,1
#pasdevictoiressequilibre,#pasdevictoiressequilibre,1
#pourbientôt,#pourbientôt,1
#allerdelavant,#allerdelavant,1
#circulaireguéant,#circulaireguéant,2
#collectifdu31mai,#collectifdu31mai,1
#naïveté,#naïveté,2
#limpératifhumaniste,#limpératifhumaniste,3
#microsoft,#microsoft,2
#paradoxe,#paradoxe,1
#payant,#payant,1
#mais,#mais,1
#swingseat,#swingseat,1
#fingerscrossed,#fingerscrossed,1
#ouverture,#ouverture,1
#loréal,#loréal,1
#lebingedrinkingestunfléau,#lebingedrinkingestunfléau,1
#spéculercrisqué,#spéculercrisqué,1
#commerce,#commerce,2
#déficit,#déficit,2
#lemoinsquonpuissedire,#lemoinsquonpuissedire,1
#urgentqueçachange,#urgentqueçachange,1
#guerreduvin,#guerreduvin,1
#guardian,#guardian,1
#ilsenontfaittoutunfromage,#ilsenontfaittoutunfromage,1
#oncontinueouonchange,#oncontinueouonchange,1
#samesexmarriage,#samesexmarriage,1
#francophones,#francophones,1
#wishiwasthere,#wishiwasthere,1
#binationaux,#binationaux,1
#finlance,#finlance,1
#letonie,#letonie,1
#atout,#atout,1
#mêmequec,#mêmequec,1
#rachidadati,#rachidadati,1
#umprégression,#umprégression,1
#banquesresponsables,#banquesresponsables,1
#autopromo,#autopromo,1
#cmfa,#cmfa,1
#confiance,#confiance,2
#ahem,#ahem,1
#irony,#irony,1
#ffe,#ffe,1
#consulat,#consulat,1
#papier,#papier,1
#left,#left,1
#labour,#labour,1
#çabosseaups,#çabosseaups,1
#frenchpolitics,#frenchpolitics,1
#angoulême,#angoulême,1
#droitsdelhommeensolde,#droitsdelhommeensolde,1
#casertplusariendecourirpourvoirbb,#casertplusariendecourirpourvoirbb,1
#worthit,#worthit,1
#cantona,#cantona,1
#plaisirdutrain,#plaisirdutrain,1
#elisabethguigou,#elisabethguigou,1
#policynetwork,#policynetwork,1
#wikipedia,#wikipedia,2
#gowiki,#gowiki,1
#cmonpaysca,#cmonpaysca,1
#gillesjacquier,#gillesjacquier,1
#standupforsyria,#standupforsyria,1
#tractage,#tractage,1
#boitage,#boitage,1
#onamieuxàfaire,#onamieuxàfaire,1
#appelezmoimo,#appelezmoimo,1
#voeuxmairedeparis,#voeuxmairedeparis,1
#umprêtsàtout,#umprêtsàtout,1
#umprêtàpenser,#umprêtàpenser,1
#plénière,#plénière,9
#tdy2012,#tdy2012,1
#circo0802,#circo0802,13
#pau,#pau,22
#martinique1ère,#martinique1ère,2
#extcirco05,#extcirco05,3
#majoritéchangement,#majoritéchangement,4
#sauvagnon,#sauvagnon,3
#momas,#momas,2
#caubios,#caubios,1
#spsm,#spsm,1
#narcisse,#narcisse,1
#lescar,#lescar,5
#atv,#atv,2
#denguin,#denguin,1
#législativesletchimy,#législativesletchimy,1
#gelos,#gelos,2
#martinique22mai,#martinique22mai,1
#splr,#splr,31
#laguerre,#laguerre,1
#georgepaulangevin,#georgepaulangevin,2
#cecileduflot,#cecileduflot,1
#valeriefourneyron,#valeriefourneyron,1
#nicole,#nicole,1
#michèle,#michèle,1
#aurelie,#aurelie,1
#leroy2012,#leroy2012,14
#lurel,#lurel,1
#jm,#jm,2
#législatives972_je,#législatives972_je,1
#martinique,#martinique,9
#bourgarber,#bourgarber,1
#uzein,#uzein,1
#beyrie,#beyrie,1
#guadeloupe,#guadeloupe,32
#basket,#basket,7
#rontignon,#rontignon,3
#unerégionquigagne,#unerégionquigagne,1
#nathalie,#nathalie,1
#9maifetedeleurope,#9maifetedeleurope,1
#fort,#fort,1
#canal10,#canal10,1
#f,#f,1
#presi64,#presi64,23
#prési64,#prési64,5
#triste,#triste,1
#allergie,#allergie,1
#uppa,#uppa,1
#kadafigate,#kadafigate,2
#camus,#camus,1
#henriiv,#henriiv,1
#lareunion,#lareunion,16
#légende,#légende,1
#enroutepourlesjo,#enroutepourlesjo,1
#22avril,#22avril,1
#fh2102,#fh2102,7
#guyane,#guyane,8
#ilfaudraitluidire,#ilfaudraitluidire,1
#lons,#lons,3
#sectionpaloise,#sectionpaloise,1
#perigueux,#perigueux,1
#lafranceflop,#lafranceflop,1
#poeydelescar,#poeydelescar,2
#aussevielle,#aussevielle,1
#outre,#outre,1
#48havecfh,#48havecfh,1
#alainrousset,#alainrousset,1
#pauldoumer,#pauldoumer,1
#kdb,#kdb,1
#parti,#parti,1
#citoyensdubéarn,#citoyensdubéarn,1
#billère,#billère,2
#ipsos,#ipsos,1
#engagementsrespectés,#engagementsrespectés,1
#mardi27mars,#mardi27mars,1
#18h00,#18h00,1
#communautaire,#communautaire,1
#salle,#salle,1
#hôtel,#hôtel,1
#dimanche25mars,#dimanche25mars,1
#opération,#opération,2
#café,#café,2
#hameau,#hameau,1
#mobilisons,#mobilisons,1
#samedi24mars,#samedi24mars,1
#arbus,#arbus,1
#artiguelouve,#artiguelouve,1
#mardi20mars,#mardi20mars,2
#deltaplast,#deltaplast,1
#mardi20,#mardi20,1
#kadhafinancement,#kadhafinancement,1
#mormeckchampion,#mormeckchampion,1
#rafraîchissant,#rafraîchissant,1
#cg08,#cg08,1
#lectchimy,#lectchimy,1
#allolafrance,#allolafrance,1
#sarkoarchitecte,#sarkoarchitecte,1
#cohérence,#cohérence,2
#wwf,#wwf,1
#morefish,#morefish,1
#histoireofficielle,#histoireofficielle,1
#lesmardis,#lesmardis,1
#aaaïe,#aaaïe,2
#puntopelotacandidato,#puntopelotacandidato,1
#rigueur,#rigueur,1
#allodocteur,#allodocteur,1
#5ansçasuffit,#5ansçasuffit,2
#igs,#igs,1
#onmauraitmenti,#onmauraitmenti,1
#cantonaprésidentdelarépublique,#cantonaprésidentdelarépublique,1
#tropheejulesverne,#tropheejulesverne,1
#merignac,#merignac,2
#umpschiit,#umpschiit,1
#karachigate,#karachigate,1
#scopseafrance,#scopseafrance,1
#circo6002,#circo6002,49
#circo9109,#circo9109,26
#angerville,#angerville,1
#mariton,#mariton,6
#etampes,#etampes,2
#circo60,#circo60,1
#avcsarkozy,#avcsarkozy,1
#marinelepen,#marinelepen,3
#aurevoirsarko,#aurevoirsarko,2
#stjeanenroyans,#stjeanenroyans,1
#stmauricesureygues,#stmauricesureygues,1
#stpaultroischateaux,#stpaultroischateaux,1
#buislesbaronnies,#buislesbaronnies,1
#chapelle,#chapelle,1
#poetlaval,#poetlaval,1
#venterol,#venterol,1
#baumecornillane,#baumecornillane,1
#chatillondiois,#chatillondiois,1
#montoison,#montoison,1
#upie,#upie,1
#nk_m,#nk_m,1
#sarkomobile,#sarkomobile,1
#vercors,#vercors,1
#royans,#royans,1
#puysaintmartin,#puysaintmartin,1
#dieulefit,#dieulefit,1
#enjeu,#enjeu,1
#societe,#societe,1
#clipdecampagne,#clipdecampagne,1
#chamaret,#chamaret,1
#valaurie,#valaurie,1
#vpecresse,#vpecresse,6
#vals,#vals,1
#eurocopter,#eurocopter,4
#ns2012concret,#ns2012concret,1
#n2012,#n2012,1
#ns20112,#ns20112,3
#rugby_avenir,#rugby_avenir,1
#benedictemartin,#benedictemartin,1
#onnecomprendplusrien,#onnecomprendplusrien,1
#tsunami,#tsunami,1
#searfrance,#searfrance,1
#circo7701,#circo7701,15
#circo7508,#circo7508,21
#fhf2,#fhf2,7
#convention,#convention,1
#âge,#âge,1
#majoritéauchangement,#majoritéauchangement,1
#zuckerberg,#zuckerberg,1
#fatalitas,#fatalitas,1
#ellelafait,#ellelafait,1
#hollandeus,#hollandeus,1
#foiredutrone,#foiredutrone,1
#ayrault1,#ayrault1,2
#émotion,#émotion,2
#notrepresident,#notrepresident,1
#remboursez,#remboursez,2
#jérusalem,#jérusalem,1
#slutwalk,#slutwalk,1
#israël,#israël,1
#soutien,#soutien,1
#franckmargain,#franckmargain,1
#pierrecohen,#pierrecohen,1
#risposteparty,#risposteparty,6
#mennucci2012,#mennucci2012,17
#4ecircbdrfh2012,#4ecircbdrfh2012,2
#mehaignerie,#mehaignerie,1
#onserefaitpas,#onserefaitpas,1
#jassume,#jassume,1
#nkmhonneurperdu,#nkmhonneurperdu,1
#gaubert,#gaubert,1
#malikasorel,#malikasorel,1
#décidémentfachesaveclavérité,#décidémentfachesaveclavérité,1
#honneurperdu,#honneurperdu,3
#ivrederage,#ivrederage,1
#pitiepourlajeunesse,#pitiepourlajeunesse,1
#futurscitoyensprivesdefete,#futurscitoyensprivesdefete,1
#jevotehollande,#jevotehollande,3
#paris12e,#paris12e,3
#aidezleapartir,#aidezleapartir,1
#spectaculaire,#spectaculaire,1
#rienapprisen5ans,#rienapprisen5ans,1
#quandtuveuxpujadas,#quandtuveuxpujadas,1
#bernadette,#bernadette,3
#paris12eme,#paris12eme,1
#vraimentpolis,#vraimentpolis,1
#le12e,#le12e,1
#accroauxcadeauxfiscaux,#accroauxcadeauxfiscaux,1
#discoursdegrenoble,#discoursdegrenoble,1
#riendanslesmainstoutdanslesacamain,#riendanslesmainstoutdanslesacamain,1
#remember21avril2002,#remember21avril2002,1
#solfeteam,#solfeteam,1
#lechangementdèsdimanche,#lechangementdèsdimanche,1
#lechangementdesdimanche,#lechangementdesdimanche,1
#joëllececcaldiraynaud,#joëllececcaldiraynaud,1
#nousnavonspaslesmemesvaleurs,#nousnavonspaslesmemesvaleurs,2
#traineedanslaboue,#traineedanslaboue,1
#enfiniraveclaboue,#enfiniraveclaboue,1
#lafonderie,#lafonderie,1
#jaieteetudiant,#jaieteetudiant,1
#quandonaimeonnecomptepas,#quandonaimeonnecomptepas,1
#jeanpaul,#jeanpaul,1
#francedapres,#francedapres,1
#écœuresparsarko,#écœuresparsarko,1
#richarddescoings,#richarddescoings,2
#grainedepartage,#grainedepartage,1
#le12eaimeserencontrer,#le12eaimeserencontrer,1
#paradisdeschats,#paradisdeschats,1
#benzema,#benzema,1
#admd,#admd,2
#lareleve,#lareleve,1
#lecourageensouriant,#lecourageensouriant,1
#marchesilencieuse,#marchesilencieuse,1
#19mars1962,#19mars1962,1
#fjj,#fjj,17
#schulz,#schulz,2
#schultz,#schultz,1
#jedefendsleslibertesmaispasajeun,#jedefendsleslibertesmaispasajeun,1
#unecertaineideedeleurope,#unecertaineideedeleurope,2
#fautvoushabituer,#fautvoushabituer,1
#clafautedesfemmesquitravaillent,#clafautedesfemmesquitravaillent,1
#jeveuxliresonlivre,#jeveuxliresonlivre,1
#hongriesolidarite,#hongriesolidarite,1
#savecalvi,#savecalvi,1
#unsg,#unsg,1
#pace,#pace,1
#council,#council,1
#libertédelapresse,#libertédelapresse,1
#libertélibertecherie,#libertélibertecherie,1
#candidatcolroulequievitelesvraissujets,#candidatcolroulequievitelesvraissujets,2
#pierre,#pierre,2
#andirect,#andirect,1
#osezfh,#osezfh,1
#reaultpreferefaireleluaopen13plutotquedemilitersarko,#reaultpreferefaireleluaopen13plutotquedemilitersarko,1
#solidaritéaveclepeuplegrec,#solidaritéaveclepeuplegrec,1
#contrelatvasarkojusquaubout,#contrelatvasarkojusquaubout,1
#marseille3eme,#marseille3eme,1
#voussaureztout,#voussaureztout,1
#sgv,#sgv,2
#espérancelucide,#espérancelucide,1
#démission,#démission,1
#queltoupet,#queltoupet,1
#pour1foisjecitemadelin,#pour1foisjecitemadelin,1
#dehorslestennardiers,#dehorslestennardiers,1
#xavier,#xavier,1
#benoist,#benoist,1
#gaudin,#gaudin,1
#aix,#aix,3
#parc,#parc,2
#muet2012,#muet2012,10
#circo6902,#circo6902,9
#lechangementnousysommes,#lechangementnousysommes,5
#beynat,#beynat,8
#circo1902,#circo1902,17
#loireatlantique,#loireatlantique,49
#circo4405,#circo4405,4
#lyoncapitale,#lyoncapitale,1
#phrbrive,#phrbrive,1
#auriac,#auriac,1
#treillieres,#treillieres,1
#vendee,#vendee,13
#hautefage,#hautefage,1
#meyssac,#meyssac,4
#bois,#bois,2
#littorale,#littorale,5
#limousin,#limousin,1
#lagleygeolle,#lagleygeolle,1
#4vérités,#4vérités,2
#noailhac,#noailhac,1
#turenne,#turenne,1
#olonne,#olonne,4
#concert,#concert,2
#lachapellesurerdre,#lachapellesurerdre,1
#objat,#objat,1
#istres,#istres,5
#nf2,#nf2,5
#nf1,#nf1,1
#carquefou,#carquefou,10
#avranches,#avranches,3
#football,#football,4
#lyon1ère,#lyon1ère,1
#ayen,#ayen,2
#tlm,#tlm,1
#circo1901,#circo1901,1
#larche,#larche,1
